"Year";"Quarter";"Month";"DayofMonth";"DayOfWeek";"FlightDate";"UniqueCarrier";"AirlineID";"Carrier";"TailNum";"FlightNum";"OriginAirportID";"OriginAirportSeqID";"OriginCityMarketID";"Origin";"OriginCityName";"OriginState";"OriginStateFips";"OriginStateName";"OriginWac";"DestAirportID";"DestAirportSeqID";"DestCityMarketID";"Dest";"DestCityName";"DestState";"DestStateFips";"DestStateName";"DestWac";"CRSDepTime";"DepTime";"DepDelay";"DepDelayMinutes";"DepDel15";"DepartureDelayGroups";"DepTimeBlk";"TaxiOut";"WheelsOff";"WheelsOn";"TaxiIn";"CRSArrTime";"ArrTime";"ArrDelay";"ArrDelayMinutes";"ArrDel15";"ArrivalDelayGroups";"ArrTimeBlk";"Cancelled";"CancellationCode";"Diverted";"CRSElapsedTime";"ActualElapsedTime";"AirTime";"Flights";"Distance";"DistanceGroup";"CarrierDelay";"WeatherDelay";"NASDelay";"SecurityDelay";"LateAircraftDelay";"FirstDepTime";"TotalAddGTime";"LongestAddGTime";"DivAirportLandings";"DivReachedDest";"DivActualElapsedTime";"DivArrDelay";"DivDistance";"Div1Airport";"Div1AirportID";"Div1AirportSeqID";"Div1WheelsOn";"Div1TotalGTime";"Div1LongestGTime";"Div1WheelsOff";"Div1TailNum";"Div2Airport";"Div2AirportID";"Div2AirportSeqID";"Div2WheelsOn";"Div2TotalGTime";"Div2LongestGTime";"Div2WheelsOff";"Div2TailNum";"Div3Airport";"Div3AirportID";"Div3AirportSeqID";"Div3WheelsOn";"Div3TotalGTime";"Div3LongestGTime";"Div3WheelsOff";"Div3TailNum";"Div4Airport";"Div4AirportID";"Div4AirportSeqID";"Div4WheelsOn";"Div4TotalGTime";"Div4LongestGTime";"Div4WheelsOff";"Div4TailNum";"Div5Airport";"Div5AirportID";"Div5AirportSeqID";"Div5WheelsOn";"Div5TotalGTime";"Div5LongestGTime";"Div5WheelsOff";"Div5TailNum"
"2012";"4";"12";"4";"2";"2012-12-04";"MQ";"20398";"MQ";"N814MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2136";"-9.00";"0.00";"0.00";"-1";"2100-2159";"11.00";"2147";"2134";"2.00";"2155";"2136";"-19.00";"0.00";"0.00";"-2";"2100-2159";"0.00";"";"0.00";"70.00";"60.00";"47.00";"1.00";"235.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"5";"3";"2012-12-05";"MQ";"20398";"MQ";"N827MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2140";"-5.00";"0.00";"0.00";"-1";"2100-2159";"9.00";"2149";"2137";"4.00";"2155";"2141";"-14.00";"0.00";"0.00";"-1";"2100-2159";"0.00";"";"0.00";"70.00";"61.00";"48.00";"1.00";"235.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"6";"4";"2012-12-06";"MQ";"20398";"MQ";"N805MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2136";"-9.00";"0.00";"0.00";"-1";"2100-2159";"9.00";"2145";"2130";"5.00";"2155";"2135";"-20.00";"0.00";"0.00";"-2";"2100-2159";"0.00";"";"0.00";"70.00";"59.00";"45.00";"1.00";"235.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"7";"5";"2012-12-07";"MQ";"20398";"MQ";"N854MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2144";"-1.00";"0.00";"0.00";"-1";"2100-2159";"17.00";"2201";"2149";"6.00";"2155";"2155";"0.00";"0.00";"0.00";"0";"2100-2159";"0.00";"";"0.00";"70.00";"71.00";"48.00";"1.00";"235.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"9";"7";"2012-12-09";"MQ";"20398";"MQ";"N840MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2147";"2.00";"2.00";"0.00";"0";"2100-2159";"34.00";"2221";"2209";"4.00";"2155";"2213";"18.00";"18.00";"1.00";"1";"2100-2159";"0.00";"";"0.00";"70.00";"86.00";"48.00";"1.00";"235.00";"1";"0.00";"0.00";"18.00";"0.00";"0.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"10";"1";"2012-12-10";"MQ";"20398";"MQ";"N813MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2139";"-6.00";"0.00";"0.00";"-1";"2100-2159";"8.00";"2147";"2130";"18.00";"2155";"2148";"-7.00";"0.00";"0.00";"-1";"2100-2159";"0.00";"";"0.00";"70.00";"69.00";"43.00";"1.00";"235.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"11";"2";"2012-12-11";"MQ";"20398";"MQ";"N839MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2143";"-2.00";"0.00";"0.00";"-1";"2100-2159";"15.00";"2158";"2145";"3.00";"2155";"2148";"-7.00";"0.00";"0.00";"-1";"2100-2159";"0.00";"";"0.00";"70.00";"65.00";"47.00";"1.00";"235.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"12";"3";"2012-12-12";"MQ";"20398";"MQ";"N849MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2132";"-13.00";"0.00";"0.00";"-1";"2100-2159";"10.00";"2142";"2130";"7.00";"2155";"2137";"-18.00";"0.00";"0.00";"-2";"2100-2159";"0.00";"";"0.00";"70.00";"65.00";"48.00";"1.00";"235.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"13";"4";"2012-12-13";"MQ";"20398";"MQ";"N824MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2140";"-5.00";"0.00";"0.00";"-1";"2100-2159";"9.00";"2149";"2135";"8.00";"2155";"2143";"-12.00";"0.00";"0.00";"-1";"2100-2159";"0.00";"";"0.00";"70.00";"63.00";"46.00";"1.00";"235.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"14";"5";"2012-12-14";"MQ";"20398";"MQ";"N815MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2138";"-7.00";"0.00";"0.00";"-1";"2100-2159";"7.00";"2145";"2133";"6.00";"2155";"2139";"-16.00";"0.00";"0.00";"-2";"2100-2159";"0.00";"";"0.00";"70.00";"61.00";"48.00";"1.00";"235.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"16";"7";"2012-12-16";"MQ";"20398";"MQ";"N800MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2139";"-6.00";"0.00";"0.00";"-1";"2100-2159";"10.00";"2149";"2135";"5.00";"2155";"2140";"-15.00";"0.00";"0.00";"-1";"2100-2159";"0.00";"";"0.00";"70.00";"61.00";"46.00";"1.00";"235.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"17";"1";"2012-12-17";"MQ";"20398";"MQ";"N816MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2135";"-10.00";"0.00";"0.00";"-1";"2100-2159";"16.00";"2151";"2135";"19.00";"2155";"2154";"-1.00";"0.00";"0.00";"-1";"2100-2159";"0.00";"";"0.00";"70.00";"79.00";"44.00";"1.00";"235.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"18";"2";"2012-12-18";"MQ";"20398";"MQ";"N834MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2221";"36.00";"36.00";"1.00";"2";"2100-2159";"11.00";"2232";"2218";"3.00";"2155";"2221";"26.00";"26.00";"1.00";"1";"2100-2159";"0.00";"";"0.00";"70.00";"60.00";"46.00";"1.00";"235.00";"1";"0.00";"0.00";"2.00";"0.00";"24.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"19";"3";"2012-12-19";"MQ";"20398";"MQ";"N856MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2131";"-14.00";"0.00";"0.00";"-1";"2100-2159";"12.00";"2143";"2130";"7.00";"2155";"2137";"-18.00";"0.00";"0.00";"-2";"2100-2159";"0.00";"";"0.00";"70.00";"66.00";"47.00";"1.00";"235.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"20";"4";"2012-12-20";"MQ";"20398";"MQ";"N856MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"";"";"";"";"";"2100-2159";"";"";"";"";"2155";"";"";"";"";"";"2100-2159";"1.00";"B";"0.00";"70.00";"";"";"1.00";"235.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"21";"5";"2012-12-21";"MQ";"20398";"MQ";"N856MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2257";"72.00";"72.00";"1.00";"4";"2100-2159";"17.00";"2314";"2259";"5.00";"2155";"2304";"69.00";"69.00";"1.00";"4";"2100-2159";"0.00";"";"0.00";"70.00";"67.00";"45.00";"1.00";"235.00";"1";"0.00";"0.00";"0.00";"0.00";"69.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"23";"7";"2012-12-23";"MQ";"20398";"MQ";"N814MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2140";"-5.00";"0.00";"0.00";"-1";"2100-2159";"7.00";"2147";"2133";"8.00";"2155";"2141";"-14.00";"0.00";"0.00";"-1";"2100-2159";"0.00";"";"0.00";"70.00";"61.00";"46.00";"1.00";"235.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"26";"3";"2012-12-26";"MQ";"20398";"MQ";"N846MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"";"";"";"";"";"2100-2159";"";"";"";"";"2155";"";"";"";"";"";"2100-2159";"1.00";"A";"0.00";"70.00";"";"";"1.00";"235.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"27";"4";"2012-12-27";"MQ";"20398";"MQ";"N837MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2206";"21.00";"21.00";"1.00";"1";"2100-2159";"17.00";"2223";"2210";"6.00";"2155";"2216";"21.00";"21.00";"1.00";"1";"2100-2159";"0.00";"";"0.00";"70.00";"70.00";"47.00";"1.00";"235.00";"1";"0.00";"7.00";"0.00";"0.00";"14.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"28";"5";"2012-12-28";"MQ";"20398";"MQ";"N824MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2139";"-6.00";"0.00";"0.00";"-1";"2100-2159";"21.00";"2200";"2149";"15.00";"2155";"2204";"9.00";"9.00";"0.00";"0";"2100-2159";"0.00";"";"0.00";"70.00";"85.00";"49.00";"1.00";"235.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"30";"7";"2012-12-30";"MQ";"20398";"MQ";"N923MQ";"4288";"11433";"1143302";"31295";"DTW";"Detroit, MI";"MI";"26";"Michigan";"43";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"2145";"2138";"-7.00";"0.00";"0.00";"-1";"2100-2159";"14.00";"2152";"2141";"4.00";"2155";"2145";"-10.00";"0.00";"0.00";"-1";"2100-2159";"0.00";"";"0.00";"70.00";"67.00";"49.00";"1.00";"235.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"1";"6";"2012-12-01";"MQ";"20398";"MQ";"N694MQ";"4289";"11042";"1104202";"30647";"CLE";"Cleveland, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1520";"1509";"-11.00";"0.00";"0.00";"-1";"1500-1559";"11.00";"1520";"1526";"5.00";"1550";"1531";"-19.00";"0.00";"0.00";"-2";"1500-1559";"0.00";"";"0.00";"90.00";"82.00";"66.00";"1.00";"315.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"2";"7";"2012-12-02";"MQ";"20398";"MQ";"N670MQ";"4289";"11042";"1104202";"30647";"CLE";"Cleveland, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1525";"1519";"-6.00";"0.00";"0.00";"-1";"1500-1559";"17.00";"1536";"1530";"7.00";"1555";"1537";"-18.00";"0.00";"0.00";"-2";"1500-1559";"0.00";"";"0.00";"90.00";"78.00";"54.00";"1.00";"315.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"3";"1";"2012-12-03";"MQ";"20398";"MQ";"N661MQ";"4289";"11042";"1104202";"30647";"CLE";"Cleveland, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1525";"1527";"2.00";"2.00";"0.00";"0";"1500-1559";"10.00";"1537";"1537";"9.00";"1555";"1546";"-9.00";"0.00";"0.00";"-1";"1500-1559";"0.00";"";"0.00";"90.00";"79.00";"60.00";"1.00";"315.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"4";"2";"2012-12-04";"MQ";"20398";"MQ";"N627MQ";"4289";"11042";"1104202";"30647";"CLE";"Cleveland, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1525";"1517";"-8.00";"0.00";"0.00";"-1";"1500-1559";"10.00";"1527";"1524";"3.00";"1555";"1527";"-28.00";"0.00";"0.00";"-2";"1500-1559";"0.00";"";"0.00";"90.00";"70.00";"57.00";"1.00";"315.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"5";"3";"2012-12-05";"MQ";"20398";"MQ";"N601MQ";"4289";"11042";"1104202";"30647";"CLE";"Cleveland, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1525";"1525";"0.00";"0.00";"0.00";"0";"1500-1559";"12.00";"1537";"1533";"6.00";"1555";"1539";"-16.00";"0.00";"0.00";"-2";"1500-1559";"0.00";"";"0.00";"90.00";"74.00";"56.00";"1.00";"315.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"6";"4";"2012-12-06";"MQ";"20398";"MQ";"N615MQ";"4289";"11042";"1104202";"30647";"CLE";"Cleveland, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1525";"1519";"-6.00";"0.00";"0.00";"-1";"1500-1559";"13.00";"1532";"1529";"4.00";"1555";"1533";"-22.00";"0.00";"0.00";"-2";"1500-1559";"0.00";"";"0.00";"90.00";"74.00";"57.00";"1.00";"315.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"7";"5";"2012-12-07";"MQ";"20398";"MQ";"N643MQ";"4289";"11042";"1104202";"30647";"CLE";"Cleveland, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1525";"1517";"-8.00";"0.00";"0.00";"-1";"1500-1559";"9.00";"1526";"1524";"3.00";"1555";"1527";"-28.00";"0.00";"0.00";"-2";"1500-1559";"0.00";"";"0.00";"90.00";"70.00";"58.00";"1.00";"315.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"8";"6";"2012-12-08";"MQ";"20398";"MQ";"N667MQ";"4289";"11042";"1104202";"30647";"CLE";"Cleveland, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1520";"1520";"0.00";"0.00";"0.00";"0";"1500-1559";"23.00";"1543";"1542";"8.00";"1550";"1550";"0.00";"0.00";"0.00";"0";"1500-1559";"0.00";"";"0.00";"90.00";"90.00";"59.00";"1.00";"315.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"9";"7";"2012-12-09";"MQ";"20398";"MQ";"N659MQ";"4289";"11042";"1104202";"30647";"CLE";"Cleveland, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1525";"1525";"0.00";"0.00";"0.00";"0";"1500-1559";"19.00";"1544";"1549";"14.00";"1555";"1603";"8.00";"8.00";"0.00";"0";"1500-1559";"0.00";"";"0.00";"90.00";"98.00";"65.00";"1.00";"315.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"10";"1";"2012-12-10";"MQ";"20398";"MQ";"N609MQ";"4289";"11042";"1104202";"30647";"CLE";"Cleveland, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1525";"1541";"16.00";"16.00";"1.00";"1";"1500-1559";"10.00";"1551";"1548";"6.00";"1555";"1554";"-1.00";"0.00";"0.00";"-1";"1500-1559";"0.00";"";"0.00";"90.00";"73.00";"57.00";"1.00";"315.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"11";"2";"2012-12-11";"MQ";"20398";"MQ";"N600MQ";"4289";"11042";"1104202";"30647";"CLE";"Cleveland, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1525";"1814";"169.00";"169.00";"1.00";"11";"1500-1559";"9.00";"1823";"1824";"12.00";"1555";"1836";"161.00";"161.00";"1.00";"10";"1500-1559";"0.00";"";"0.00";"90.00";"82.00";"61.00";"1.00";"315.00";"2";"109.00";"0.00";"0.00";"0.00";"52.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"12";"3";"2012-12-12";"MQ";"20398";"MQ";"N639MQ";"4289";"11042";"1104202";"30647";"CLE";"Cleveland, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1525";"1515";"-10.00";"0.00";"0.00";"-1";"1500-1559";"8.00";"1523";"1522";"6.00";"1555";"1528";"-27.00";"0.00";"0.00";"-2";"1500-1559";"0.00";"";"0.00";"90.00";"73.00";"59.00";"1.00";"315.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"13";"4";"2012-12-13";"MQ";"20398";"MQ";"N922MQ";"4289";"11042";"1104202";"30647";"CLE";"Cleveland, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1525";"1520";"-5.00";"0.00";"0.00";"-1";"1500-1559";"19.00";"1539";"1540";"12.00";"1555";"1552";"-3.00";"0.00";"0.00";"-1";"1500-1559";"0.00";"";"0.00";"90.00";"92.00";"61.00";"1.00";"315.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"14";"5";"2012-12-14";"MQ";"20398";"MQ";"N609MQ";"4289";"11042";"1104202";"30647";"CLE";"Cleveland, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1525";"1518";"-7.00";"0.00";"0.00";"-1";"1500-1559";"9.00";"1527";"1523";"3.00";"1555";"1526";"-29.00";"0.00";"0.00";"-2";"1500-1559";"0.00";"";"0.00";"90.00";"68.00";"56.00";"1.00";"315.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
